matricula_id,aula_id,concluida,data_conclusao,tempo_assistido_minutos
1901,984,False,,0
1901,599,False,,0
1901,967,True,2025-02-20 00:39:28,21
1901,791,True,2025-03-29 15:59:29,32
1901,905,True,2025-04-19 06:44:17,29
1901,178,True,2025-05-14 09:59:08,10
1901,175,True,2025-05-23 23:28:04,17
1901,773,True,2025-08-13 18:22:40,37
1901,739,True,2025-05-06 04:41:55,42
1901,785,False,,0
1901,531,False,,0
1901,962,False,,0
1901,725,True,2025-08-19 02:40:39,20
1901,185,False,,0
1901,80,False,,0
1901,608,False,,0
1901,530,False,,0
1901,545,True,2025-05-26 18:27:49,4
1901,745,True,2025-02-18 02:57:34,24
1901,654,True,2025-02-09 20:53:40,25
1901,455,True,2025-04-17 16:01:53,16
1901,611,False,,0
1901,116,False,,0
1901,487,True,2024-10-09 16:00:50,32
1901,279,False,,0
1901,233,False,,0
1901,548,False,,0
1901,6,True,2024-12-24 13:17:16,21
1901,373,False,,0
1901,25,False,,0
1901,628,True,2024-08-30 08:10:29,15
1901,818,False,,0
1901,900,True,2025-04-06 18:06:36,13
1901,864,True,2025-10-07 07:19:37,14
1901,625,True,2025-05-30 05:06:27,26
1901,376,False,,0
1901,123,False,,0
1901,206,True,2025-07-09 07:31:28,39
1901,103,True,2025-10-09 00:58:52,23
1901,580,True,2024-12-27 14:25:55,26
1901,64,True,2025-06-04 10:18:33,29
1901,509,False,,0
1901,814,False,,0
1901,948,False,,0
1901,78,False,,0
1901,906,False,,0
1901,335,True,2024-10-05 15:19:53,36
1901,85,False,,0
1901,70,False,,0
1901,226,True,2024-08-15 20:18:14,22
1901,658,True,2024-10-10 12:10:42,25
1901,847,False,,0
1901,546,True,2025-04-17 13:44:56,44
1901,41,True,2025-10-10 07:46:00,7
1901,875,True,2025-07-17 06:48:49,32
1901,174,False,,0
1901,3,True,2025-09-03 12:09:03,35
1901,780,True,2024-08-29 06:48:08,24
1901,439,False,,0
1901,459,False,,0
1901,663,False,,0
1901,491,True,2025-07-18 01:35:45,5
1901,958,False,,0
1901,633,True,2024-11-25 01:25:14,4
1901,899,True,2025-04-15 15:54:27,12
1901,959,False,,0
1901,347,False,,0
1901,913,False,,0
1901,999,False,,0
1901,192,True,2025-08-07 20:21:36,26
1901,282,True,2025-03-24 13:32:53,40
1901,649,True,2025-03-04 21:28:42,34
1901,583,True,2025-08-08 07:01:30,6
1901,870,False,,0
1901,58,True,2025-06-20 16:34:57,17
1901,391,False,,0
1901,39,False,,0
1901,195,False,,0
1901,480,False,,0
1901,262,True,2025-09-25 01:13:40,40
1901,736,True,2024-09-22 17:36:41,23
1901,131,False,,0
1901,779,True,2025-09-02 13:35:42,41
1901,722,True,2025-05-14 11:48:57,43
1901,472,True,2024-10-01 20:01:59,29
1901,34,False,,0
1901,81,False,,0
1901,145,False,,0
1901,348,False,,0
1901,404,True,2024-11-07 04:19:23,21
1901,622,True,2025-04-05 22:41:58,1
1901,296,False,,0
1901,696,False,,0
1901,489,True,2025-05-05 02:05:30,1
1901,399,True,2025-10-07 22:02:35,29
1901,623,False,,0
1901,578,True,2024-10-01 02:44:03,45
1901,793,True,2024-08-12 08:27:40,14
1901,190,True,2025-02-03 20:40:00,18
1901,90,True,2025-05-10 11:03:24,30
1901,865,False,,0
1901,231,True,2024-10-18 10:38:08,37
1901,946,True,2025-02-13 10:38:39,42
1901,668,True,2025-01-17 18:13:00,16
1901,979,False,,0
1901,457,True,2025-09-27 13:57:43,19
1901,427,False,,0
1901,59,True,2025-01-02 06:11:22,15
1901,775,True,2024-09-24 00:45:55,3
1901,848,False,,0
1901,385,True,2025-03-01 20:36:55,7
1901,93,True,2025-02-09 20:07:40,31
1901,637,True,2025-10-13 02:17:58,34
1901,914,False,,0
1901,82,True,2024-09-02 17:18:21,29
1901,989,False,,0
1901,886,True,2024-10-11 11:49:15,33
1901,822,False,,0
1901,356,True,2025-03-12 14:54:14,4
1901,294,False,,0
1901,728,False,,0
1901,143,True,2025-01-03 14:50:19,38
1901,318,True,2025-09-20 10:27:21,16
1901,119,False,,0
1901,43,True,2025-05-01 11:49:49,33
1901,397,True,2025-07-05 03:41:17,24
1901,846,False,,0
1901,923,True,2024-09-15 17:44:33,27
1901,375,False,,0
1901,10,False,,0
1901,766,False,,0
1901,464,False,,0
1901,359,False,,0
1901,520,False,,0
1901,83,False,,0
1901,179,False,,0
1901,803,False,,0
1901,813,True,2025-07-27 15:39:24,36
1901,84,False,,0
1901,379,True,2025-02-13 21:18:29,5
1901,477,True,2025-04-11 05:32:51,25
1901,337,False,,0
1901,631,False,,0
1901,434,False,,0
1901,712,True,2025-07-26 16:41:51,8
1901,940,False,,0
1901,617,True,2024-10-23 07:07:08,6
1901,186,False,,0
1901,163,True,2025-03-05 14:03:51,38
1901,983,False,,0
1901,495,True,2024-10-17 06:54:49,45
1901,297,True,2024-12-31 06:46:10,28
1901,342,True,2025-01-28 13:18:37,32
1901,483,False,,0
1901,934,True,2025-06-28 20:29:14,32
1901,941,False,,0
1901,1,False,,0
1901,568,True,2025-03-08 17:48:43,25
1901,858,True,2025-03-18 10:51:03,26
1901,406,False,,0
1901,374,False,,0
1901,138,False,,0
1901,239,True,2025-07-26 14:50:39,37
1901,358,False,,0
1901,808,True,2025-03-04 05:55:24,26
1901,205,True,2025-09-08 20:04:54,12
1901,915,True,2025-08-04 07:11:27,33
1901,532,False,,0
1901,72,True,2025-05-21 12:10:04,29
1901,272,True,2025-10-13 01:41:52,13
1901,360,True,2024-11-09 15:02:06,13
1901,418,False,,0
1901,189,True,2025-08-09 21:25:06,13
1901,954,False,,0
1901,394,True,2024-12-15 20:32:30,28
1901,657,False,,0
1901,270,False,,0
1901,912,False,,0
1901,332,True,2024-11-16 07:58:09,18
1901,244,False,,0
1901,612,True,2025-06-21 17:11:10,15
1901,960,True,2025-04-19 01:23:31,4
1901,828,False,,0
1901,882,False,,0
1901,191,True,2024-08-30 01:20:36,37
1901,938,False,,0
1901,574,True,2025-01-02 06:07:27,42
1901,897,True,2025-07-23 19:17:06,41
1901,383,True,2024-12-01 16:37:18,24
1901,40,False,,0
1901,859,False,,0
1901,242,True,2025-10-24 16:31:14,33
1901,215,True,2024-08-29 00:31:57,37
1901,518,False,,0
1901,307,True,2025-02-24 14:56:26,42
1901,23,False,,0
1901,473,False,,0
1901,504,True,2025-03-01 03:31:24,25
1901,100,True,2024-12-25 07:19:46,22
1901,572,False,,0
1901,112,True,2024-09-16 14:46:52,43
1901,12,True,2024-10-03 00:38:46,43
1901,694,False,,0
1901,96,False,,0
1901,331,False,,0
1901,778,True,2024-09-07 11:52:19,32
1901,553,False,,0
1901,500,True,2025-10-04 13:04:33,13
1901,111,True,2024-10-01 09:34:02,19
1901,943,False,,0
1901,636,False,,0
1901,741,False,,0
1901,69,True,2024-10-02 17:18:31,34
1901,341,False,,0
1901,37,True,2024-11-03 05:30:19,10
1901,786,True,2024-09-18 01:12:46,12
1901,543,False,,0
1901,300,True,2024-09-21 06:16:23,21
1901,223,False,,0
1901,508,False,,0
1901,680,False,,0
1901,639,False,,0
1901,945,True,2025-02-07 17:24:42,19
1901,949,True,2025-06-21 10:58:10,2
1901,366,False,,0
1901,285,False,,0
1901,767,False,,0
1901,690,False,,0
1901,939,False,,0
1901,692,True,2025-07-31 09:50:37,42
1901,74,True,2025-07-04 14:27:27,14
1901,550,False,,0
1901,615,True,2024-11-08 15:22:34,26
1901,467,False,,0
1901,46,True,2025-05-23 23:07:21,35
1901,835,True,2024-09-09 03:03:37,1
1901,7,False,,0
1901,485,False,,0
1901,384,False,,0
1901,903,True,2024-11-13 12:45:11,6
1901,440,True,2024-08-15 09:03:47,23
1901,292,True,2025-01-11 11:00:55,13
1901,662,True,2025-06-12 07:37:53,22
1901,19,False,,0
1901,45,False,,0
1901,278,True,2024-11-01 08:12:16,33
1901,853,True,2025-03-29 13:19:53,27
1901,709,False,,0
1901,102,True,2024-09-08 16:12:37,26
1901,63,True,2025-07-06 07:51:21,39
1901,44,True,2024-12-23 17:16:00,2
1901,616,False,,0
1901,554,False,,0
1901,177,False,,0
1901,594,True,2024-08-30 07:49:07,38
1901,860,True,2025-01-21 09:37:49,21
1901,602,True,2024-10-05 01:59:12,25
1901,889,False,,0
1901,325,True,2024-12-27 13:29:03,33
1901,65,False,,0
1901,275,True,2025-04-07 16:04:54,38
1901,922,True,2025-07-26 16:57:30,42
1901,365,True,2025-07-14 00:47:50,35
1901,474,True,2025-10-08 12:53:32,21
1901,763,True,2024-10-26 05:32:35,11
1901,166,True,2024-10-16 22:44:32,39
1901,57,True,2024-12-19 09:25:57,19
1901,529,True,2024-09-29 12:57:25,22
1901,851,True,2024-08-23 00:17:47,45
1901,647,False,,0
1901,305,False,,0
1901,412,False,,0
1901,234,True,2025-08-26 02:25:06,31
1901,221,True,2025-07-22 15:51:43,27
1901,620,False,,0
1901,587,False,,0
1901,207,False,,0
1901,30,True,2024-12-13 21:50:18,28
1901,838,False,,0
1901,183,False,,0
1901,525,False,,0
1901,494,False,,0
1901,577,True,2025-05-27 12:41:53,25
1901,298,True,2024-09-11 18:18:41,11
1901,469,False,,0
1901,893,False,,0
1901,271,False,,0
1901,398,True,2024-09-08 00:52:34,40
1901,837,True,2025-05-02 05:03:17,39
1901,425,True,2025-01-07 11:32:35,17
1901,264,False,,0
1901,212,False,,0
1901,322,True,2024-12-16 03:02:36,24
1901,109,False,,0
1901,535,True,2024-12-16 08:03:39,35
1901,800,True,2025-03-05 14:12:11,3
1901,92,True,2025-09-27 06:59:09,22
1901,218,True,2024-12-05 07:53:21,44
1901,327,False,,0
1901,790,True,2024-08-30 04:05:17,9
1901,505,True,2025-09-10 17:48:47,20
1901,171,False,,0
1901,392,False,,0
1901,634,True,2024-09-20 15:03:08,11
1901,757,False,,0
1901,287,False,,0
1901,944,False,,0
1901,101,False,,0
1901,329,True,2025-10-18 06:47:38,9
1901,613,True,2025-04-07 06:46:55,13
1901,490,False,,0
1901,76,False,,0
1901,27,True,2025-05-23 15:48:57,3
1901,907,False,,0
1901,555,True,2025-04-01 03:26:16,21
1901,162,False,,0
1901,990,False,,0
1901,699,False,,0
1901,673,False,,0
1901,414,True,2024-08-24 22:46:50,17
1901,515,True,2024-08-21 19:38:32,10
1901,820,False,,0
1901,561,False,,0
1901,442,True,2025-02-20 20:33:04,38
1901,91,False,,0
1901,777,False,,0
1901,630,False,,0
1901,563,True,2025-07-09 23:38:36,31
1901,974,True,2024-08-19 10:15:15,19
1901,831,False,,0
1901,136,True,2024-08-11 20:01:40,7
1901,877,True,2024-12-07 07:27:41,28
1901,429,True,2024-11-21 20:02:34,5
1901,991,False,,0
1901,426,True,2024-09-17 07:23:01,30
1901,955,True,2025-07-20 06:47:17,27
1901,393,False,,0
1901,749,False,,0
1901,697,True,2025-04-10 20:51:07,18
1901,691,False,,0
1901,42,False,,0
1901,367,False,,0
1901,824,True,2024-12-28 17:47:33,16
1901,53,False,,0
1901,31,True,2025-02-25 23:38:17,19
1901,866,True,2025-09-09 00:00:37,41
1901,254,True,2024-12-18 07:52:58,20
1901,460,True,2025-07-03 08:23:22,1
1901,450,False,,0
1901,884,True,2024-09-24 06:06:04,19
1901,268,False,,0
1901,789,False,,0
1901,796,True,2025-03-08 20:45:15,11
1901,832,True,2025-04-30 15:19:41,23
1901,849,True,2025-03-31 09:42:53,7
1901,198,True,2024-11-03 07:19:19,2
1901,681,False,,0
1901,833,False,,0
1901,33,True,2025-02-20 20:14:10,33
1901,2,True,2024-10-31 09:32:46,33
1901,153,True,2025-07-16 16:24:16,41
1901,908,False,,0
1901,844,False,,0
1901,378,False,,0
1901,18,False,,0
1901,571,False,,0
1901,817,False,,0
1901,129,False,,0
1901,719,False,,0
1901,964,False,,0
1901,291,True,2025-06-19 22:17:27,43
1901,196,False,,0
1901,345,True,2025-03-04 04:30:50,23
1901,219,False,,0
1901,209,True,2025-04-10 16:42:31,44
1901,892,False,,0
1901,642,True,2025-02-13 21:26:21,22
1901,997,False,,0
1901,586,False,,0
1901,881,True,2025-08-17 05:13:38,6
1901,117,False,,0
1901,236,True,2025-03-22 00:12:34,33
1901,151,False,,0
1901,873,False,,0
1901,514,True,2025-07-30 12:06:46,12
1902,881,True,2025-04-19 11:15:19,21
1902,96,False,,0
1902,239,False,,0
1902,536,False,,0
1902,361,True,2024-09-28 05:41:46,14
1902,48,True,2024-06-06 16:44:37,17
1902,489,False,,0
1902,572,False,,0
1902,877,True,2025-09-21 22:44:42,43
1902,940,True,2024-12-30 23:05:39,36
1902,134,False,,0
1902,115,True,2025-09-25 17:57:38,41
1902,373,True,2025-01-20 09:59:38,24
1902,496,False,,0
1902,535,False,,0
1902,683,True,2024-08-09 21:16:16,39
1902,900,False,,0
1902,448,True,2025-07-31 11:22:07,29
1902,313,False,,0
1902,838,False,,0
1902,104,False,,0
1902,271,False,,0
1902,865,False,,0
1902,338,True,2025-01-28 01:26:16,37
1902,717,False,,0
1902,473,False,,0
1902,883,False,,0
1902,630,True,2024-03-14 13:10:20,43
1902,836,True,2025-09-25 19:56:28,7
1902,945,False,,0
1902,146,True,2024-10-30 08:25:40,6
1902,132,False,,0
1902,876,False,,0
1902,331,True,2024-12-23 04:27:37,26
1902,208,False,,0
1902,408,False,,0
1902,85,True,2024-08-21 19:14:49,8
1902,416,False,,0
1902,549,True,2024-12-16 04:52:10,22
1902,672,True,2024-08-16 13:03:08,7
1902,554,False,,0
1902,183,False,,0
1902,692,False,,0
1902,731,False,,0
1902,80,True,2025-02-09 22:12:21,42
1902,150,False,,0
1902,812,True,2025-08-01 12:11:31,7
1902,833,False,,0
1902,614,False,,0
1902,667,False,,0
1902,394,True,2024-04-02 07:29:47,37
1902,666,True,2025-08-11 03:51:59,33
1902,569,False,,0
1902,230,False,,0
1902,844,True,2024-08-04 06:38:25,19
1902,837,False,,0
1902,21,True,2024-11-09 22:41:26,21
1902,709,True,2025-05-25 17:31:44,43
1902,297,False,,0
1902,45,False,,0
1902,221,True,2024-12-06 02:26:29,16
1902,565,False,,0
1902,19,False,,0
1902,745,False,,0
1902,872,False,,0
1902,532,True,2025-01-21 20:00:08,32
1902,321,True,2024-04-25 08:42:19,17
1902,696,True,2024-10-22 21:19:07,45
1902,36,False,,0
1902,574,True,2024-04-13 01:46:29,43
1902,382,False,,0
1902,483,True,2025-07-03 17:15:01,2
1902,564,True,2024-08-29 20:55:05,17
1902,664,False,,0
1902,477,False,,0
1902,367,True,2025-09-25 04:42:07,10
1902,235,False,,0
1902,149,True,2025-01-13 13:42:54,36
1902,744,False,,0
1902,763,False,,0
1902,99,False,,0
1902,427,True,2025-01-01 07:34:59,11
1902,556,False,,0
1902,959,False,,0
1902,112,False,,0
1902,482,False,,0
1902,822,True,2025-07-30 01:32:32,26
1902,466,True,2025-10-11 02:17:13,29
1902,912,False,,0
1902,81,True,2025-06-21 02:05:59,33
1902,307,True,2025-05-30 16:49:22,41
1902,708,False,,0
1902,107,False,,0
1902,157,False,,0
1902,594,True,2025-02-28 22:05:06,36
1902,537,True,2024-11-14 09:50:06,7
1902,298,True,2024-08-28 14:18:00,1
1902,506,False,,0
1902,670,True,2024-10-27 00:51:49,26
1902,789,True,2024-08-08 09:25:28,8
1902,917,False,,0
1902,669,False,,0
1902,866,True,2024-10-30 13:27:22,31
1902,193,True,2025-03-31 22:17:36,26
1902,403,True,2024-06-21 08:13:59,13
1902,642,False,,0
1902,691,False,,0
1902,3,True,2024-10-30 11:48:02,2
1902,480,True,2025-04-01 21:19:18,17
1902,511,False,,0
1902,636,True,2025-07-05 14:07:19,39
1902,469,False,,0
1902,538,False,,0
1902,16,True,2025-10-13 14:43:22,34
1902,545,True,2025-10-09 00:56:31,8
1902,964,True,2024-08-11 01:07:13,18
1902,982,True,2024-06-27 16:43:13,36
1902,207,False,,0
1902,732,False,,0
1902,234,False,,0
1902,339,False,,0
1902,402,False,,0
1902,816,True,2024-12-13 02:50:28,14
1902,712,False,,0
1902,631,False,,0
1902,2,True,2024-06-07 21:34:23,5
1902,277,False,,0
1902,607,True,2025-10-05 08:15:01,28
1902,409,False,,0
1902,658,False,,0
1902,179,False,,0
1902,915,False,,0
1902,94,True,2025-08-29 19:49:40,43
1902,41,False,,0
1902,547,False,,0
1902,468,True,2025-02-14 00:02:05,2
1902,747,True,2025-03-20 14:42:27,26
1902,734,False,,0
1902,799,True,2025-03-24 04:03:52,9
1902,438,False,,0
1902,748,False,,0
1902,848,False,,0
1902,552,False,,0
1902,64,False,,0
1902,308,True,2025-09-19 01:08:49,17
1902,668,False,,0
1902,796,True,2025-04-09 10:27:59,29
1902,821,False,,0
1902,577,True,2025-03-04 03:31:21,4
1902,568,False,,0
1902,128,False,,0
1902,63,True,2025-08-07 05:44:11,21
1902,201,False,,0
1902,499,False,,0
1902,846,False,,0
1902,788,True,2025-08-09 08:31:46,24
1902,520,False,,0
1902,592,False,,0
1902,119,True,2024-09-30 01:38:32,21
1902,951,False,,0
1902,550,True,2025-01-14 16:12:02,14
1902,729,True,2025-10-25 06:23:11,44
1902,936,False,,0
1902,22,False,,0
1902,931,False,,0
1902,802,False,,0
1902,874,True,2024-05-17 21:26:04,9
1902,17,True,2025-04-20 12:49:22,30
1902,934,True,2024-06-04 07:25:47,15
1902,803,False,,0
1902,315,False,,0
1902,395,True,2025-02-11 12:01:59,8
1902,158,False,,0
1902,249,True,2024-06-14 01:01:50,14
1902,467,False,,0
1902,998,True,2025-05-17 02:28:38,23
1902,516,True,2025-06-09 15:16:18,40
1902,714,False,,0
1902,127,False,,0
1902,266,False,,0
1902,558,False,,0
1902,327,False,,0
1902,522,True,2024-09-23 06:38:35,37
1902,365,False,,0
1902,490,False,,0
1902,498,False,,0
1902,268,True,2024-03-14 16:52:38,17
1902,740,False,,0
1902,957,True,2024-09-13 21:35:16,23
1902,18,True,2024-08-30 12:26:42,10
1902,761,False,,0
1902,976,False,,0
1902,604,False,,0
1902,261,False,,0
1902,275,False,,0
1902,154,False,,0
1902,209,True,2024-05-22 20:53:51,5
1902,899,False,,0
1902,730,False,,0
1902,774,True,2024-07-31 06:46:29,29
1902,890,True,2024-04-04 16:20:22,45
1902,283,False,,0
1902,242,True,2025-02-05 05:38:56,10
1902,181,False,,0
1902,927,False,,0
1902,484,True,2024-09-08 05:10:12,20
1902,318,True,2025-08-06 22:22:15,6
1902,540,False,,0
1902,678,False,,0
1902,757,False,,0
1902,591,False,,0
1902,779,False,,0
1902,431,True,2025-10-24 16:51:16,1
1902,270,False,,0
1902,479,False,,0
1902,752,False,,0
1902,514,False,,0
1902,328,False,,0
1902,429,True,2025-01-13 17:44:11,28
1902,605,False,,0
1902,464,True,2024-09-06 18:48:17,4
1902,335,True,2025-07-29 03:34:22,16
1902,167,True,2024-08-26 03:08:12,30
1902,200,True,2025-04-23 23:05:26,12
1902,203,True,2024-06-13 11:15:44,17
1902,808,False,,0
1902,521,False,,0
1902,694,False,,0
1902,955,False,,0
1902,839,False,,0
1902,110,True,2025-05-28 03:29:56,23
1902,693,True,2025-05-13 08:51:01,21
1902,713,True,2025-09-27 23:21:47,35
1902,360,False,,0
1902,542,False,,0
1902,941,False,,0
1902,529,True,2025-08-31 02:40:25,31
1902,524,False,,0
1902,199,False,,0
1902,791,False,,0
1902,306,True,2024-08-25 16:55:57,11
1902,645,False,,0
1902,77,True,2025-01-31 09:21:38,21
1902,42,False,,0
1902,925,True,2025-05-16 18:54:18,5
1902,975,True,2025-03-06 18:42:12,45
1902,280,False,,0
1902,647,False,,0
1902,646,True,2024-04-27 17:07:53,8
1902,894,False,,0
1902,389,True,2025-07-14 06:48:09,44
1902,625,True,2025-05-11 07:19:32,23
1902,665,False,,0
1902,20,False,,0
1902,593,True,2025-09-30 05:23:05,24
1902,718,False,,0
1902,463,False,,0
1902,319,False,,0
1902,840,False,,0
1902,285,False,,0
1902,461,True,2024-10-03 23:18:13,37
1902,523,True,2025-05-19 17:56:56,31
1902,472,False,,0
1902,858,False,,0
1902,847,False,,0
1902,902,False,,0
1902,391,True,2024-07-22 09:47:23,39
1902,851,False,,0
1902,165,True,2024-08-08 07:38:04,28
1902,586,False,,0
1902,334,True,2024-09-13 03:11:42,16
1902,778,True,2024-09-07 21:21:42,17
1902,58,True,2025-10-08 18:23:13,32
1902,494,False,,0
1902,160,False,,0
1902,326,False,,0
1902,129,True,2025-06-27 22:19:03,24
1902,994,False,,0
1902,805,True,2025-10-20 11:01:27,34
1902,294,False,,0
1902,850,False,,0
1902,637,True,2025-04-23 17:00:57,10
1902,585,False,,0
1902,163,True,2024-06-03 06:43:43,25
1902,301,False,,0
1902,546,False,,0
1902,493,False,,0
1902,124,False,,0
1902,195,False,,0
1902,407,False,,0
1902,418,False,,0
1902,474,False,,0
1902,102,False,,0
1902,316,False,,0
1902,443,False,,0
1902,548,True,2024-08-26 03:13:07,6
1902,131,False,,0
1902,997,False,,0
1902,773,False,,0
1902,404,False,,0
1902,888,False,,0
1902,608,True,2025-05-26 07:19:03,25
1902,873,False,,0
1902,26,False,,0
1902,576,True,2024-10-14 22:07:02,1
1902,250,False,,0
1902,170,False,,0
1902,385,False,,0
1902,716,True,2024-07-08 01:03:29,30
1902,93,False,,0
1902,767,False,,0
1902,233,False,,0
1902,578,False,,0
1902,411,False,,0
1902,995,True,2024-12-10 11:49:28,20
1902,279,False,,0
1902,621,True,2024-11-21 00:12:02,42
1902,869,False,,0
1902,324,False,,0
1902,842,False,,0
1902,904,False,,0
1902,147,False,,0
1902,61,False,,0
1902,32,False,,0
1902,381,True,2024-06-29 14:52:25,25
1902,50,False,,0
1902,68,False,,0
1902,829,False,,0
1902,258,False,,0
1902,724,True,2024-12-14 17:25:36,2
1902,954,False,,0
1902,804,True,2024-08-10 04:15:49,39
1902,854,False,,0
1902,444,True,2025-07-21 19:09:54,40
1902,387,True,2024-09-23 02:04:06,3
1902,561,False,,0
1902,924,False,,0
1902,432,True,2024-04-21 20:47:28,9
1902,891,False,,0
1902,635,False,,0
1902,423,True,2025-08-11 07:59:57,28
1902,988,True,2024-09-09 06:48:44,21
1902,371,False,,0
1902,462,False,,0
1902,388,False,,0
1902,320,False,,0
1902,30,False,,0
1902,810,False,,0
1902,868,True,2025-02-25 10:33:28,4
1902,303,False,,0
1902,911,True,2025-07-04 13:08:25,38
1902,990,False,,0
1902,948,False,,0
1902,372,True,2024-10-20 11:07:57,37
1902,528,False,,0
1902,497,True,2024-10-14 01:24:26,15
1902,292,False,,0
1902,728,False,,0
1902,476,False,,0
1902,122,False,,0
1902,762,True,2024-09-27 19:59:06,35
1902,756,True,2025-01-15 07:32:27,2
1902,792,True,2024-09-12 22:10:49,24
1902,137,False,,0
1902,311,False,,0
1902,857,False,,0
1902,91,True,2024-10-14 12:37:50,10
1902,783,False,,0
1902,539,True,2025-10-16 14:51:17,38
1902,113,True,2025-08-01 09:26:55,26
1902,603,False,,0
1902,913,True,2024-11-06 22:31:49,13
1902,629,True,2024-09-27 12:05:30,19
1902,38,True,2025-04-15 13:36:54,23
1902,853,False,,0
1902,755,False,,0
1902,13,True,2024-12-11 01:29:27,26
1902,588,False,,0
1902,356,False,,0
1902,706,True,2024-09-12 21:31:09,11
1902,753,True,2025-08-28 15:23:18,25
1902,650,True,2024-09-05 04:05:33,17
1902,225,True,2024-08-31 15:59:05,35
1902,53,False,,0
1902,700,False,,0
1902,470,False,,0
1902,1,True,2024-10-25 11:48:41,24
1902,972,False,,0
1902,502,False,,0
1902,281,True,2024-10-12 09:57:12,30
1902,575,False,,0
1902,92,False,,0
1902,248,False,,0
1902,676,True,2025-05-13 17:26:50,3
1902,541,True,2024-04-28 10:30:42,1
1902,67,False,,0
1902,291,False,,0
1902,504,False,,0
1902,346,True,2024-03-18 21:41:59,31
1902,358,False,,0
1902,172,True,2024-04-24 10:16:10,2
1902,686,False,,0
1902,885,False,,0
1902,769,False,,0
1902,168,False,,0
1902,828,False,,0
1902,533,True,2025-02-27 12:37:44,20
1902,97,False,,0
